Filename                                                                                               Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/bytes-1.0.1/src/bytes_mut.rs                         201               201     0.00%          99                99     0.00%         629               629     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/bytes-1.0.1/src/fmt/debug.rs                          32                32     0.00%           3                 3     0.00%          24                24     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/bytes-1.0.1/src/fmt/hex.rs                            15                15     0.00%           3                 3     0.00%          13                13     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/bytes-1.0.1/src/lib.rs                                 1                 1     0.00%           1                 1     0.00%          18                18     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/bytes-1.0.1/src/loom.rs                                1                 0   100.00%           1                 0   100.00%           6                 0   100.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/getrandom-0.1.16/src/error.rs                         52                52     0.00%          10                10     0.00%          66                66     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/getrandom-0.1.16/src/error_impls.rs                   13                13     0.00%           2                 2     0.00%          12                12     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/getrandom-0.1.16/src/lib.rs                            4                 4     0.00%           1                 1     0.00%           6                 6     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/getrandom-0.1.16/src/linux_android.rs                 14                14     0.00%           4                 4     0.00%          26                26     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/getrandom-0.1.16/src/use_file.rs                      54                54     0.00%           9                 9     0.00%          69                69     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/getrandom-0.1.16/src/util.rs                           9                 9     0.00%           5                 5     0.00%          19                19     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/getrandom-0.1.16/src/util_libc.rs                     24                24     0.00%           7                 7     0.00%          52                52     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/archive/mod.rs                      234               234     0.00%          34                34     0.00%         277               277     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/compression_header.rs            49                49     0.00%          24                24     0.00%         105               105     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/constants_header.rs             180               180     0.00%           1                 1     0.00%         181               181     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/constants_relocation.rs         493               493     0.00%           1                 1     0.00%         495               495     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/dynamic.rs                      243               243     0.00%          35                35     0.00%         367               367     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/gnu_hash.rs                      49                49     0.00%           8                 8     0.00%         118               118     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/header.rs                       188               188     0.00%          22                22     0.00%         274               274     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/mod.rs                          179               179     0.00%          11                11     0.00%         209               209     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/note.rs                          66                66     0.00%          21                21     0.00%          83                83     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/program_header.rs                89                89     0.00%          33                33     0.00%         179               179     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/reloc.rs                         96                96     0.00%          44                44     0.00%         205               205     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/section_header.rs               131               131     0.00%          28                28     0.00%         231               231     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/elf/sym.rs                          132               132     0.00%          49                49     0.00%         257               257     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/error.rs                             14                14     0.00%           4                 4     0.00%          20                20     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/lib.rs                               60                60     0.00%          20                20     0.00%          82                82     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/bind_opcodes.rs                 16                16     0.00%           1                 1     0.00%          17                17     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/constants.rs                    10                10     0.00%           2                 2     0.00%          13                13     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/exports.rs                     118               118     0.00%          13                13     0.00%         162               162     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/fat.rs                          29                29     0.00%          19                19     0.00%          58                58     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/header.rs                       71                71     0.00%          31                31     0.00%         148               148     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/imports.rs                      81                81     0.00%          11                11     0.00%         188               188     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/load_command.rs                653               653     0.00%         255               255     0.00%         649               649     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/mod.rs                         202               202     0.00%          24                24     0.00%         264               264     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/relocation.rs                   62                62     0.00%          15                15     0.00%          90                90     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/segment.rs                     115               115     0.00%          38                38     0.00%         323               323     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/mach/symbols.rs                      98                98     0.00%          41                41     0.00%         209               209     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/characteristic.rs                  2                 2     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/data_directories.rs               48                48     0.00%          27                27     0.00%          90                90     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/debug.rs                          54                54     0.00%          18                18     0.00%          84                84     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/exception.rs                     251               251     0.00%          49                49     0.00%         360               360     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/export.rs                        140               140     0.00%          25                25     0.00%         260               260     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/header.rs                         70                70     0.00%          23                23     0.00%          85                85     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/import.rs                        153               153     0.00%          28                28     0.00%         218               218     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/mod.rs                            91                91     0.00%           5                 5     0.00%         124               124     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/optional_header.rs                62                62     0.00%          30                30     0.00%         107               107     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/relocation.rs                     18                18     0.00%          10                10     0.00%          24                24     0.00%           0                 0         -
